时刻,日前电价,实时电价,地方电厂总加预测值,联络线受电负荷预测值,风电总加预测值,光伏总加预测值,核电总加预测值,自备机组总加预测值,试验机组总加预测值,直调负荷预测值,竞价空间预测值,新能源总加预测值,地方电厂总加实际值,联络线受电负荷实际值,风电总加实际值,光伏总加实际值,核电总加实际值,自备机组总加实际值,试验机组总加实际值,直调负荷实际值,竞价空间实际值,新能源总加实际值
2022/1/5 18:00,1155.1,918.065,8100,17873.0,404.8275,22.0225,2466.5725,5625.0,0,76485.4775,41994.055,426.85,8152.5042,17846.3549,291.5475,60.2475,2472.545,5000.3025,0.0,74337.627,40514.1254,351.795
2022/1/5 19:00,762.805,616.93,8100,18473.0,440.8325,10.0875,2463.3025,5625.0,0,74647.0725,39534.85,450.92,8145.9927,18348.4033,381.555,70.9975,2472.64,5048.92,0.0,72223.207,37754.6985,452.5525
2022/1/5 20:00,623.1725,517.815,8100,18473.0,490.995,2.6725,2463.0,5625.0,0,73202.485,38047.8175,493.6675,8129.7836,18721.3031,503.095,5.3575,2470.55,5068.4725,0.0,70880.6289,35982.0672,508.4525
2022/1/5 21:00,625.91,559.8575,8100,16569.4325,544.9225,0.0075,2463.0,5625.0,0,71802.86,38500.4975,544.93,8156.0389,17034.8752,595.4175,1.685,2470.5975,5073.9725,0.0,69482.3066,36149.72,597.1025
2022/1/5 22:00,547.25,492.02,8100,15426.0,594.995,0.0,2463.0,5625.0,0,68943.8975,36734.9025,594.995,8151.4632,16116.2355,827.1625,1.7025,2470.5025,5071.655,0.0,66744.7988,34106.0776,828.865
2022/1/5 23:00,445.6525,404.4175,8100,13450.4325,652.9525,0.0,2463.0,5625.0,0,64602.685,34311.3,652.9525,8120.3796,14657.4583,961.3425,1.875,2470.2625,5082.1175,0.0,62952.2803,31658.8449,963.2175
2022/1/6 0:00,486.5725,437.36,8100,11549.25,713.5825,0.0,2463.0,5625.0,0,62304.9925,33854.16,713.5825,8112.0419,11322.7576,1071.1175,1.875,2467.5025,5080.495,0.0,61090.4434,33034.6539,1072.9925
2022/1/6 1:00,395.0,408.37,8100,11328.0,899.1325,0.0,2463.0,5405.0,0,60020.985,31825.8525,899.1325,8099.5335,10873.5753,1405.1725,1.9075,2466.36,5055.1025,0.0,59321.7129,31420.0616,1407.08
2022/1/6 2:00,327.6925,354.0,8100,11328.0,1043.4075,0.0,2463.0,5405.0,0,58962.6625,30623.255,1043.4075,8087.9764,11934.0099,1772.3275,1.77,2467.69,5050.745,0.0,58136.3057,28821.7869,1774.0975
2022/1/6 3:00,277.51,315.0475,8100,11328.0,1201.93,0.0,2463.0,5405.0,0,57802.6625,29304.7325,1201.93,8121.8813,11845.8134,1775.39,1.765,2467.0725,5048.47,0.0,57110.123,27849.7308,1777.155
2022/1/6 4:00,253.6175,273.365,8100,11328.0,1351.03,0.0,2463.0,5405.0,0,57289.9675,28642.9375,1351.03,8148.0489,11853.7693,1789.485,1.7025,2467.455,5060.0075,0.0,56400.8428,27080.3746,1791.1875
2022/1/6 5:00,262.7525,264.435,8100,11328.0,1447.5725,0.005,2463.0,5405.0,0,57635.86,28892.2825,1447.5775,8160.7553,11837.4116,2037.4,1.82,2467.8325,5066.69,0.0,56739.9004,27167.991,2039.22
2022/1/6 6:00,332.245,326.565,8100,11399.25,1457.745,4.505,2463.105,5405.0,0,59833.81,31004.205,1462.25,8148.4056,11906.8945,1997.25,1.835,2466.7875,5075.56,0.0,58780.4014,29183.6688,1999.085
2022/1/6 7:00,419.53,416.89,8100,12156.75,1425.2175,6.365,2465.255,5405.0,0,63652.9675,34094.38,1431.5825,8163.9384,12695.0518,1850.37,1.785,2466.55,5091.4,0.0,62631.1875,32362.0923,1852.155
2022/1/6 8:00,510.225,522.31,8100,14086.7825,1376.46,200.6625,2509.935,5405.0,0,68210.17,36531.33,1577.1225,8143.2739,14332.1448,1717.575,92.6925,2467.69,5079.5675,0.0,66879.6328,35046.6891,1810.2675
2022/1/6 9:00,593.47,653.125,8100,16779.2825,1265.7775,1149.0575,2715.955,5405.0,0,72508.1575,37093.085,2414.835,8143.0677,16359.4692,1365.9375,840.6575,2467.3575,5056.575,0.0,72123.4844,37890.42,2206.595
2022/1/6 10:00,484.1875,528.06,8100,17853.0,1008.175,2439.475,2984.005,5405.0,0,71011.455,33221.8,3447.65,8150.6821,17280.0272,1035.8725,2221.8925,2467.12,5061.3625,0.0,70968.584,34751.6272,3257.765
2022/1/6 11:00,401.955,405.4575,8100,17781.75,928.9425,3437.355,3191.1125,5405.0,0,69172.395,30328.235,4366.2975,8145.1149,17137.2743,996.5725,3322.6075,2467.405,5030.2275,0.0,68494.1719,31394.9702,4319.18
2022/1/6 12:00,373.5025,321.85,8100,14644.5325,1010.5275,3979.625,3291.625,5405.0,0,65905.7375,29474.4275,4990.1525,8250.2665,14417.1812,1028.6075,4028.8675,2467.7875,4959.1425,0.0,64638.9893,29487.1366,5057.475
2022/1/6 13:00,309.37,236.33,8100,13458.0,1065.285,4028.7525,3291.705,5405.0,0,63121.03,27772.2875,5094.0375,8224.615,13411.8055,814.885,4010.8975,2467.12,4959.2825,0.0,61774.6074,27886.0019,4825.7825
2022/1/6 14:00,400.33,369.34,8100,13529.25,1108.4675,3579.345,3192.6025,5405.0,0,65359.235,30444.57,4687.8125,8208.1436,13589.6906,691.22,3235.425,2466.835,5003.8275,0.0,64264.6494,31069.5077,3926.645
2022/1/6 15:00,447.635,397.84,8100,14809.75,1126.18,2636.36,3225.9475,5405.0,0,67462.8675,32159.63,3762.54,8189.3806,14797.9611,688.595,2340.53,2468.5475,4975.13,0.0,65792.9268,32332.7826,3029.125
2022/1/6 16:00,591.965,577.1675,8100,14881.0,1133.6725,1406.3825,3053.305,5405.0,0,70225.0625,36245.7025,2540.055,8139.875,15066.9506,675.6,1128.5675,2465.9325,4945.48,0.0,68615.7734,36193.3678,1804.1675
2022/1/6 17:00,744.745,626.66,8100,16739.2825,1177.8725,302.3225,2830.5475,5405.0,0,73477.3925,38922.3675,1480.195,8107.8195,16717.4019,622.3425,172.1775,2468.405,4976.6075,0.0,71420.4434,38355.6895,794.52
2022/1/6 18:00,1093.12,740.875,8100,17573.0,1222.6,17.925,2766.8925,5405.0,0,75884.515,40799.0975,1240.525,8125.0074,17327.6052,730.34,66.13,2467.8825,4981.885,0.0,73131.0566,39432.2065,796.47
2022/1/6 19:00,640.85,568.5675,8100,18173.0,1244.2625,5.68,2763.3025,5405.0,0,73879.225,38187.98,1249.9425,8165.22,17977.0887,849.5175,85.565,2467.4525,5040.3975,0.0,71389.2637,36804.0225,935.0825
2022/1/6 20:00,542.27,516.66,8100,18173.0,1271.53,5.285,2763.0,5405.0,0,71901.345,36183.53,1276.815,8200.2775,17936.3097,998.285,-0.8925,2467.075,5048.78,0.0,70179.3262,35529.4915,997.3925
2022/1/6 21:00,533.87,524.21,8100,16316.2825,1212.415,0.0075,2763.0,5405.0,0,70415.9775,36619.2725,1212.4225,8231.6548,16573.2806,1146.2375,-5.9675,2468.0725,5061.1475,0.0,69058.7461,35584.3207,1140.27
2022/1/6 22:00,461.985,465.76,8100,15201.0,1079.285,0.0,2763.0,5405.0,0,67833.99,35285.705,1079.285,8172.8782,15476.0494,995.0325,-5.9225,2466.4075,5013.895,0.0,66393.7441,34275.404,989.11
2022/1/6 23:00,417.5,408.5,8100,13272.2825,954.21,0.0,2763.0,5405.0,0,63673.2825,33178.79,954.21,8182.1004,13644.0996,737.5525,-5.8075,2467.7875,4905.5625,0.0,62708.3604,32777.0654,731.745
2022/1/7 0:00,443.6,440.77,8100,11399.25,849.095,0.0,2463.0,5405.0,0,61695.5625,33479.2175,849.095,8161.9367,10884.1818,641.41,-5.7525,2467.3575,4805.295,0.0,60952.6289,33998.2004,635.6575
2022/1/7 1:00,427.4175,439.0,8100,10328.0,678.415,0.0,2463.0,5405.0,0,59062.2425,32087.8275,678.415,8167.3657,10082.9034,620.9675,-5.915,2466.5025,4763.9575,0.0,59242.1396,33146.358,615.0525
2022/1/7 2:00,390.92,412.2,8100,10328.0,656.2925,0.0,2463.0,5405.0,0,57969.2675,31016.975,656.2925,8184.8871,10058.7428,542.63,-5.7625,2466.5975,4754.21,0.0,58203.6982,32202.3933,536.8675
2022/1/7 3:00,364.175,388.635,8100,10328.0,666.2025,0.0,2463.0,5405.0,0,57091.58,30129.3775,666.2025,8210.3879,10048.9219,467.775,-5.77,2467.6425,4783.7775,0.0,57122.5215,31149.7867,462.005
2022/1/7 4:00,347.0675,378.2675,8100,10328.0,703.2425,0.0,2463.0,5405.0,0,56541.21,29541.9675,703.2425,8209.87,10041.4835,508.415,-5.6925,2467.5475,4811.9475,0.0,56466.7686,30433.1976,502.7225
2022/1/7 5:00,354.77,376.815,8100,10328.0,730.815,0.0025,2463.0,5405.0,0,56726.085,29699.2675,730.8175,8221.9235,9987.5637,495.3375,-5.7075,2467.3575,4791.415,0.0,56708.6445,30750.7548,489.63
2022/1/7 6:00,409.5,448.55,8100,10399.25,734.015,4.5175,2463.0675,5405.0,0,58727.305,31621.455,738.5325,8248.1573,10080.304,401.085,-5.6075,2467.74,4804.3475,0.0,58786.6162,32790.5899,395.4775
2022/1/7 7:00,512.6875,587.31,8100,11156.75,723.9475,14.01,2464.6875,5405.0,0,62757.2325,34892.8375,737.9575,8261.4921,10891.0696,366.3125,-5.7725,2466.835,4834.7075,0.0,62811.0742,35996.43,360.54
2022/1/7 8:00,648.16,916.55,8100,12774.0,728.9375,222.715,2510.545,5405.0,0,67028.4,37287.2025,951.6525,8257.0649,12064.7161,419.335,79.74,2466.7875,4864.285,0.0,67046.293,38894.3645,499.075
2022/1/7 9:00,863.3675,1044.9425,8100,14966.5,724.3175,1193.955,2718.1125,5405.0,0,71895.4125,38787.5275,1918.2725,8260.9583,13664.1569,388.9025,770.6075,2467.2625,4867.4775,0.0,72347.9961,41928.6309,1159.51
2022/1/7 10:00,577.21,659.625,8100,15853.0,677.475,2498.5075,2982.6075,5405.0,0,71434.3375,35917.7475,3175.9825,8191.6099,14386.2267,364.89,1848.605,2467.69,4852.375,0.0,71445.8301,39334.4335,2213.495
2022/1/7 11:00,457.0,570.345,8100,15781.75,610.0975,3545.2575,3191.615,5405.0,0,69914.5925,33280.8725,4155.355,8235.4803,14304.744,323.0525,2601.9275,2466.8825,4846.345,0.0,69366.3203,36587.8885,2924.98
2022/1/7 12:00,399.19,586.88,8100,12956.75,763.1225,4094.7375,3304.875,5405.0,0,66644.28,32019.795,4857.86,8222.6434,11890.5506,374.2875,2843.49,2467.8325,4819.32,0.0,66064.6582,35446.5342,3217.7775
2022/1/7 13:00,332.595,474.35,8100,11958.0,1135.68,4120.9325,3314.2675,5405.0,0,63791.1175,29757.2375,5256.6125,8215.5926,11207.3462,686.6075,2686.6975,2468.12,4802.3575,0.0,63115.5293,33048.808,3373.305
2022/1/7 14:00,396.875,525.23,8100,12029.25,1532.385,3619.1475,3209.3475,5405.0,0,65809.6175,31914.4875,5151.5325,8205.9366,11142.728,1070.5075,2357.365,2467.4525,4784.215,0.0,65085.1094,35056.9048,3427.8725
2022/1/7 15:00,443.6325,490.55,8100,13309.75,1704.065,2634.645,3004.4925,5405.0,0,67979.9,33821.9475,4338.71,8207.056,12506.0145,1306.0275,1773.9025,2467.12,4752.355,0.0,65931.1748,34918.6993,3079.93
2022/1/7 16:00,540.29,604.6475,8100,13456.0,1658.42,1411.1525,2756.4525,5405.0,0,70710.0475,37923.0225,3069.5725,8163.4897,13625.0657,1333.445,899.9525,2467.88,4774.995,0.0,68091.6328,36826.8049,2233.3975
2022/1/7 17:00,638.5,716.59,8100,15226.5,1649.9575,326.37,2533.8375,5405.0,0,73260.5375,40018.8725,1976.3275,8173.5122,15522.2068,1217.61,161.695,2467.1675,4780.8775,0.0,70777.8203,38454.7513,1379.305
2022/1/7 18:00,948.055,797.85,8100,15873.0,1897.375,24.5975,2466.0725,5405.0,0,74868.3225,41102.2775,1921.9725,8201.5336,15964.0696,1345.1775,64.7375,2466.93,4781.3875,0.0,72766.4082,39942.5725,1409.915
2022/1/7 19:00,592.84,576.63,8100,16473.0,2376.46,7.805,2463.1975,5405.0,0,72488.4175,37662.955,2384.265,8232.2512,16513.1901,1871.2325,82.1475,2466.74,4791.415,0.0,71126.9824,37170.0061,1953.38
2022/1/7 20:00,505.2875,482.98,8100,16473.0,3002.88,6.2025,2463.0,5405.0,0,70889.5675,35439.485,3009.0825,8235.6984,16570.6572,2445.415,-3.23,2467.405,4784.9975,0.0,69731.8047,35230.8616,2442.185
2022/1/7 21:00,468.15,464.485,8100,14928.5,3680.0325,0.0,2463.0,5405.0,0,69259.9125,34683.38,3680.0325,8252.9081,15455.0613,3163.225,-5.9625,2468.0725,4822.325,0.0,68584.0215,34428.3921,3157.2625
2022/1/7 22:00,410.5,408.84,8100,14001.0,4348.375,0.0,2463.0,5405.0,0,66518.29,32200.915,4348.375,8259.0506,14143.8708,4063.645,-5.93,2467.215,4845.27,0.0,66330.7793,32557.6579,4057.715
2022/1/7 23:00,363.0,365.4275,8100,12084.5,4985.68,0.0,2463.0,5405.0,0,62942.09,29903.91,4985.68,8252.6308,11700.8846,4938.1075,-5.7725,2468.2625,4845.6475,0.0,62427.3945,30227.6341,4932.335
2022/1/8 0:00,343.8525,341.89,8100,10399.25,5500.2425,0.0,2463.0,5405.0,0,61142.38,29274.8875,5500.2425,8203.6113,10070.7179,5818.3975,-5.865,2466.8825,4807.4825,0.0,60279.2422,28918.0155,5812.5325
2022/1/8 1:00,286.845,284.92,8170,10315.5,5898.39,0.0,2463.0,5115.0,0,59191.39,27229.5,5898.39,8212.8318,10280.0468,6380.3825,-5.745,2466.4075,4812.985,0.0,58378.3164,26231.4078,6374.6375
2022/1/8 2:00,228.1,233.9625,8170,10378.0,6061.065,0.0,2463.0,5115.0,0,58141.6275,25954.5625,6061.065,8234.616,10304.94,6571.375,-5.755,2467.215,4802.78,0.0,57107.5674,24732.3964,6565.62
2022/1/8 3:00,195.2175,179.535,8170,10378.0,6084.1425,0.0,2463.0,5115.0,0,57199.8225,24989.68,6084.1425,8240.4735,10266.1418,6633.3,-5.685,2467.1675,4808.32,0.0,56198.9199,23789.2021,6627.615
2022/1/8 4:00,181.16,149.095,8170,10378.0,6045.5425,0.0,2463.0,5115.0,0,56567.4225,24395.88,6045.5425,8237.2719,10291.8354,6610.5125,-5.88,2467.12,4804.195,0.0,55291.7178,22886.663,6604.6325
2022/1/8 5:00,185.82,163.21,8170,10378.0,5952.3175,0.005,2463.0,5115.0,0,56911.3525,24833.03,5952.3225,8203.8165,10271.0056,6551.0075,-5.675,2467.31,4798.6225,0.0,55585.416,23299.3289,6545.3325
2022/1/8 6:00,241.1075,216.75,8170,10449.25,5766.835,7.0575,2463.0425,5115.0,0,58687.8025,26716.6175,5773.8925,8229.2477,10384.1251,6496.025,-5.735,2467.31,4791.0875,0.0,56954.5527,24592.4924,6490.29
2022/1/8 7:00,339.275,283.495,8170,11206.75,5531.285,12.6775,2464.155,5115.0,0,62580.305,30080.4375,5543.9625,8209.073,11169.8221,6059.585,-5.8725,2466.6925,4780.615,0.0,58992.4707,26312.5556,6053.7125
2022/1/8 8:00,476.44,382.63,8170,12527.0,5232.905,232.73,2509.7525,5115.0,0,66410.2475,32622.86,5465.635,8228.0656,12468.5015,5546.95,105.3975,2468.835,4768.83,0.0,63594.0049,30007.4253,5652.3475
2022/1/8 9:00,579.92,511.76,8170,14244.5,4711.8975,1287.3725,2736.9,5115.0,0,70641.005,34375.335,5999.27,8246.0632,14154.5387,4913.845,960.345,2467.55,4772.615,0.0,68124.6133,32609.6564,5874.19
2022/1/8 10:00,514.64,374.4,8170,14953.0,3412.82,2711.71,3026.07,5115.0,0,68742.75,31354.15,6124.53,8217.1689,14920.7505,3961.5325,2464.3725,2467.9775,4742.975,0.0,66421.3887,29646.6118,6425.905
2022/1/8 11:00,436.89,221.4225,8170,14881.75,2432.775,3766.835,3247.4925,5115.0,0,66902.92,29289.0675,6199.61,8193.5229,14917.0061,2745.975,3589.0475,2468.1675,4728.9275,0.0,63698.8633,27056.2168,6335.0225
2022/1/8 12:00,387.16,246.775,8170,12353.5,2201.84,4285.0225,3340.8225,5115.0,0,63345.5175,27879.3325,6486.8625,8226.2296,12351.1686,2219.02,3999.9525,2469.0725,4747.8725,0.0,60287.6084,26274.2927,6218.9725
2022/1/8 13:00,330.9625,205.95,8170,11533.0,2179.4325,4304.445,3326.4825,5115.0,0,60375.595,25747.235,6483.8775,8239.9496,11667.7307,2025.645,3952.1825,2467.7375,4768.5325,0.0,58211.5518,25089.774,5977.8275
2022/1/8 14:00,408.66,407.72,8170,11604.25,2116.845,3819.315,3217.0875,5115.0,0,61681.03,27638.5325,5936.16,8239.7263,11552.5009,2051.545,3349.9725,2467.8825,4789.5825,0.0,60852.3887,28401.179,5401.5175
2022/1/8 15:00,475.01,448.305,8170,12884.75,1965.2825,2795.085,3002.1025,5115.0,0,63636.655,29704.435,4760.3675,8211.1492,12772.8082,1820.1675,2257.3175,2467.5475,4781.265,0.0,62703.1885,30392.9336,4077.485
2022/1/8 16:00,628.27,563.47,8170,12956.0,1792.7775,1477.5075,2746.2375,5115.0,0,66498.1775,34240.655,3270.285,8238.2842,12943.9987,1432.73,977.565,2468.6425,4742.25,0.0,65561.0898,34757.6194,2410.295
2022/1/8 17:00,749.9875,724.385,8170,14204.5,1765.6225,348.77,2530.62,5115.0,0,70250.935,38116.4225,2114.3925,8229.1968,14110.7504,1172.69,186.6475,2468.835,4733.24,0.0,68789.6543,37888.2946,1359.3375
2022/1/8 18:00,1032.91,829.205,8170,14673.0,1882.11,26.8925,2466.1175,5115.0,0,73271.2125,40938.0925,1909.0025,8197.2457,14661.7366,1082.0675,68.97,2468.1675,4725.6575,0.0,71373.7852,40169.9404,1151.0375
2022/1/8 19:00,715.24,679.275,8170,15273.0,2082.24,7.475,2463.0875,5115.0,0,70994.6625,37883.86,2089.715,8189.1244,15276.1017,1198.9525,81.7825,2468.165,4752.8275,0.0,69527.9961,37561.0425,1280.735
2022/1/8 20:00,628.67,618.7525,8170,15273.0,2359.98,7.6225,2463.0,5115.0,0,69425.1275,36036.525,2367.6025,8171.5916,15191.1274,1336.4575,-2.7325,2468.215,4770.3975,0.0,68293.0781,36358.0216,1333.725
2022/1/8 21:00,610.76,626.165,8170,14025.25,2656.0125,0.03,2463.0,5115.0,0,68189.9125,35760.62,2656.0425,8196.2397,14020.7158,1494.135,-5.98,2468.5,4757.875,0.0,67232.4805,36300.995,1488.155
2022/1/8 22:00,536.645,568.21,8170,13276.0,2898.295,0.0,2463.0,5115.0,0,65948.29,34025.995,2898.295,8204.3414,13098.9117,1788.2725,-5.975,2468.3575,4777.635,0.0,64994.6396,34663.0965,1782.2975
2022/1/8 23:00,434.25,498.465,8170,11956.25,3073.45,0.0,2463.0,5115.0,0,62372.09,31594.39,3073.45,8215.339,11931.8318,2051.4875,-5.7125,2469.4525,4783.18,0.0,61580.0586,32134.4803,2045.775
2022/1/9 0:00,428.2025,468.6,8170,10449.25,3099.1025,0.0,2463.0,5115.0,0,60572.38,31276.0275,3099.1025,8219.8788,10413.9531,2192.3675,-5.755,2468.12,4799.8875,0.0,59543.3047,31454.8528,2186.6125
2022/1/9 1:00,366.9525,389.14,8200,10278.0,2915.1775,0.0,2463.0,5115.0,0,58282.4875,29311.31,2915.1775,8212.5626,10428.3502,2109.5525,-5.8,2468.5,4952.93,0.0,57766.9443,29600.849,2103.7525
2022/1/9 2:00,325.8775,355.1375,8200,10278.0,2841.96,0.0,2463.0,5115.0,0,57102.545,28204.585,2841.96,8216.4501,10214.9857,2327.4675,-5.7175,2468.4525,4953.015,0.0,56513.6777,28339.0244,2321.75
2022/1/9 3:00,279.11,298.18,8200,10278.0,2720.0275,0.0,2463.0,5115.0,0,56153.43,27377.4025,2720.0275,8253.1841,10330.2243,2419.4525,-5.745,2468.025,5004.8925,0.0,55665.1934,27195.16,2413.7075
2022/1/9 4:00,230.25,253.77,8200,10278.0,2576.55,0.0,2463.0,5115.0,0,55551.7975,26919.2475,2576.55,8242.6105,10230.3525,2555.14,-5.905,2468.5025,5016.6575,0.0,54973.9219,26466.5639,2549.235
2022/1/9 5:00,242.69,250.79,8200,10278.0,2498.6775,0.0075,2463.0,5115.0,0,55673.0225,27118.3375,2498.685,8241.2015,10296.6285,2735.33,-5.78,2468.4975,5005.4075,0.0,55162.9971,26421.7121,2729.55
2022/1/9 6:00,324.715,305.2225,8200,10349.25,2528.5775,0.275,2463.04,5115.0,0,57046.42,28390.2775,2528.8525,8262.0145,10346.0578,2977.7825,-5.8475,2468.595,5008.9275,0.0,56362.8252,27305.2954,2971.935
2022/1/9 7:00,365.155,353.5625,8200,11106.75,2587.0825,2.5075,2464.01,5115.0,0,58932.3675,29457.0175,2589.59,8247.4766,11095.2743,2941.5025,-5.9575,2468.1675,4998.1225,0.0,58057.8506,28313.2647,2935.545
2022/1/9 8:00,477.4,429.35,8200,12458.25,2634.965,176.17,2495.8275,5115.0,0,63118.1725,32037.96,2811.135,8258.7468,12559.5751,2727.5975,119.0725,2468.69,4965.125,0.0,62108.2559,31009.449,2846.67
2022/1/9 9:00,549.395,522.555,8200,14225.75,2491.6975,1046.7475,2665.3775,5115.0,0,67251.765,33507.1925,3538.445,8246.8536,14218.4894,2070.16,1100.6175,2468.8825,4989.87,0.0,66681.8418,33586.9688,3170.7775
2022/1/9 10:00,446.305,421.875,8200,14953.0,1906.8625,2300.195,2913.8,5115.0,0,65663.16,30274.3025,4207.0575,8235.2565,14959.1533,1365.6575,2504.6175,2468.0225,4993.975,0.0,65731.4258,31204.7435,3870.275
2022/1/9 11:00,333.05,336.1925,8200,14881.75,1365.665,3419.48,3118.185,5115.0,0,63231.8675,27131.7875,4785.145,8224.991,14871.4404,975.6275,3474.6,2467.785,4996.395,0.0,63294.3516,28283.5127,4450.2275
2022/1/9 12:00,279.9375,299.725,8200,12322.25,1098.465,4160.87,3270.275,5115.0,0,59864.9375,25698.0775,5259.335,8236.9979,12381.9066,765.1,3995.2275,2468.2625,4963.5175,0.0,60032.1992,27221.1872,4760.3275
2022/1/9 13:00,188.955,178.785,8200,11483.0,945.755,4424.8325,3365.5,5115.0,0,56967.5025,23433.415,5370.5875,8217.8011,11501.2705,530.6125,4025.1775,2468.025,4915.7275,0.0,57204.4658,25545.8517,4555.79
2022/1/9 14:00,308.255,337.615,8200,11554.25,882.3475,4085.6525,3293.085,5115.0,0,59035.05,25904.715,4968.0,8265.5408,11574.2334,487.355,3636.5675,2468.3075,4929.3425,0.0,59244.8379,27883.4912,4123.9225
2022/1/9 15:00,373.925,359.625,8200,12834.75,897.6625,3120.4425,3097.2675,5115.0,0,60962.87,27697.7475,4018.105,8249.1331,12807.4628,508.0925,2654.0375,2468.31,4980.5225,0.0,60746.2627,29078.7043,3162.13
2022/1/9 16:00,536.47,542.975,8200,12906.0,991.38,1689.815,2811.96,5115.0,0,64543.155,32829.0,2681.195,8257.6147,12950.7999,592.6775,1335.18,2467.9775,5018.56,0.0,63652.7393,33029.9297,1927.8575
2022/1/9 17:00,676.25,642.125,8200,14237.5,1240.3675,390.9575,2551.3425,5115.0,0,69062.7675,37327.6,1631.325,8267.0983,14136.0414,989.49,238.2825,2467.595,5001.0125,0.0,67363.3711,36263.8514,1227.7725
2022/1/9 18:00,770.4675,754.875,8200,14673.0,1663.7475,11.375,2466.93,5115.0,0,71925.77,39795.7175,1675.1225,8249.6776,14723.6213,1376.365,69.7875,2468.215,5003.5525,0.0,70648.3652,38757.1463,1446.1525
2022/1/9 19:00,657.745,646.4275,8200,15273.0,2125.24,0.3025,2463.0975,5115.0,0,70005.3375,36828.6975,2125.5425,8254.9088,15268.5865,1435.5225,84.165,2467.8825,5072.7725,0.0,69089.1484,36505.3106,1519.6875
2022/1/9 20:00,584.565,598.98,8200,15273.0,2512.2325,0.0175,2463.0,5115.0,0,68977.6075,35414.3575,2512.25,8246.2386,15241.8231,1146.02,-1.975,2467.5,5107.205,0.0,68167.707,35960.8953,1144.045
2022/1/9 21:00,579.5,687.84,8200,13994.0,2667.0875,0.0075,2463.0,5115.0,0,67873.7575,35434.6625,2667.095,8247.2864,14048.2313,1065.2225,-5.19,2468.12,5094.43,0.0,67219.043,36300.9428,1060.0325
2022/1/9 22:00,518.32,596.785,8200,13226.0,2601.7075,0.0,2463.0,5115.0,0,65181.3825,33575.675,2601.7075,8249.7032,13130.7404,1117.17,-5.275,2468.4975,5106.405,0.0,64373.3701,34306.129,1111.895
2022/1/9 23:00,440.465,481.805,8200,11875.0,2439.12,0.0,2463.0,5115.0,0,61481.035,31388.915,2439.12,8255.251,11915.6876,1015.9725,-5.25,2468.4025,5125.83,0.0,60655.5859,31879.6923,1010.7225
2022/1/10 0:00,446.72,450.85,8200,10349.25,2206.1875,0.0,2463.0,5115.0,0,60003.245,31669.8075,2206.1875,8295.3099,10307.2375,806.52,-5.1,2466.9775,5123.625,0.0,58656.043,31661.4731,801.42
2022/1/10 1:00,268.075,288.3925,8250,10478.0,1600.555,0.0,2463.0,5115.0,0,59403.2275,31496.6725,1600.555,8298.1102,10451.8207,704.515,-4.9825,2468.9275,5106.8675,0.0,57151.7051,30126.4467,699.5325
2022/1/10 2:00,242.985,299.665,8250,10478.0,1346.9375,0.0,2463.0,5115.0,0,58336.2075,30683.27,1346.9375,8307.4592,10510.4221,654.52,-5.11,2469.455,5103.975,0.0,56204.0811,29163.3598,649.41
2022/1/10 3:00,217.045,243.8525,8250,10478.0,1170.205,0.0,2463.0,5115.0,0,57404.3025,29928.0975,1170.205,8349.972,10466.9169,619.68,-5.02,2469.9275,5119.775,0.0,55226.7676,28205.5162,614.66
2022/1/10 4:00,199.92,232.84,8250,10478.0,1032.6125,0.0,2463.0,5115.0,0,56798.5425,29459.93,1032.6125,8349.9374,10472.177,513.415,-4.995,2470.215,5128.47,0.0,54609.9365,27680.7171,508.42
2022/1/10 5:00,210.0825,225.0775,8250,10478.0,945.2475,0.0075,2463.0,5115.0,0,56947.7875,29696.5325,945.255,8331.799,10446.4861,371.535,-4.98,2470.455,5119.4575,0.0,54916.1523,28181.3997,366.555
2022/1/10 6:00,277.0,282.5075,8250,10549.25,923.01,0.335,2463.0725,5115.0,0,58690.3025,31389.635,923.345,8328.8899,10534.4537,338.55,-5.49,2469.645,5125.3275,0.0,57125.3086,30333.9325,333.06
2022/1/10 7:00,417.72,419.005,8250,11306.75,982.1125,3.4625,2464.6125,5115.0,0,62638.3675,34516.43,985.575,8325.616,11268.0333,412.63,-5.6825,2470.0725,5135.2425,0.0,60940.5049,33334.5931,406.9475
2022/1/10 8:00,602.1325,495.93,8250,12658.25,1155.3375,93.415,2483.2775,5115.0,0,67154.075,37398.795,1248.7525,8274.8018,12696.6871,490.7975,13.1125,2469.36,5170.9175,0.0,65786.8271,36671.1507,503.91
2022/1/10 9:00,1242.115,717.245,8250,14425.75,1394.6475,430.6075,2548.48,5115.0,0,73689.2375,41524.7525,1825.255,8266.6793,14387.6589,702.2175,170.065,2468.74,5114.3875,0.0,73146.6348,42036.8866,872.2825
2022/1/10 10:00,1157.13,1082.75,8250,15153.0,1559.86,825.3175,2633.1525,5115.0,0,74569.755,41033.425,2385.1775,8262.1375,15185.5776,971.8125,428.76,2469.1225,5119.5125,0.0,75197.6289,42760.7063,1400.5725
